identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative
None|Povi_3|Pogona vitticeps,,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,,,,,,,,
NCBI|Pste_4|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,1.0,snake genomic,snake genomic,,,,,,,,
NCBI|MICCO_IACJ01079854.1_22_141|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|DENVI_GHPC01000716.1_C571_401|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|MICSU_IACN01111608.1_C349_215|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|TANNI_GJFV01002421.1_70_255|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|MICSP_IACM01022253.1_2_205|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICLE_IACK01096229.1_C271_65|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01096260.1_C330_127|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|DENVI_GHPC01000122.1_C1190_987|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|DENVI_GHPC01000912.1_C482_285|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|DENVI_GHPC01000299.1_C401_210|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|ASPSC_GHOC01000728.1_C419_201|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|NAJPH_GIJK01000671.1_C406_203|Naja philippinensis,,Elapidae,Naja,Naja philippinensis,,,,,,,,,,,
NCBI|NAJMO_GIJF01000206.1_C909_703|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|ASPSC_GHOC01000868.1_C426_214|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|WALAE_GIJO01002391.1_C377_165|Walterinnesia aegyptia,,Elapidae,Walterinnesia,Walterinnesia aegyptia,,,,,,,,,,,
NCBI|DENVI_GHPC01000776.1_C544_326|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|ASPSC_GHOC01000196.1_C418_209|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|ASPSC_GHOC01002299.1_C248_45|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|MICSP_IACM01022255.1_29_163|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|NAJSU_GIJM01004065.1_C446_207|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
SP|Q17RY6-2|Homo sapiens,,Hominidae,Homo,Homo sapiens,1.0,Ly-6,Ly-6,,,,,,,,
NCBI|MICLE_IACI01080067.1_C243_43|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|MICSP_IACM01029730.1_3_206|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|THASI_GDKU01029485.1_88_309|Thamnophis sirtalis,,Colubridae,Thamnophis,Thamnophis sirtalis,,,,,,,,,,,
NCBI|MICCO_FL590938.1_47_247|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
SP|P60311|Naja sputatrix,Cytotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENJA_GHPA01003914.1_C250_53|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
NCBI|DENVI_GHPC01001797.1_C357_163|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|NAJSI_GIJL01002105.1_C250_44|Naja siamensis,,Elapidae,Naja,Naja siamensis,,,,,,,,,,,
NCBI|DENVI_GHPC01001404.1_C400_188|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|TANNI_GJFV01002438.1_1_327|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|TANNI_GJFV01002409.1_1_333|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|TANNI_GJFV01002407.1_1_318|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|TANNI_GJFV01002410.1_1_321|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
None|1223Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1227Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1225Boiga_|Boiga dendrophila gemmicincta,,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,,,,,,,,
None|1233Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1231Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1237Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1221Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|1217Boiga_|Boiga dendrophila dendrophila,,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_01|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,,,,,,,,
TR|A0A346CI88|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,6.0,Weird,3FTx,,,,,,,,
NCBI|NAJSI_GIJL01002357.1_C248_81|Naja siamensis,,Elapidae,Naja,Naja siamensis,,,,,,,,,,,
NCBI|ASPSC_GHOC01001197.1_C406_203|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|ASPSC_GHOC01000373.1_C401_153|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
None|Xetr_9|Xenopus tropicalis,,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,,,,,,,,
None|Xetr_8|Xenopus tropicalis,,Pipidae,Xenopus,Xenopus tropicalis,1.0,Ly-6,Ly-6,,,,,,,,
NCBI|NAJSU_GIJM01004954.1_C362_117|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|NAJHA_GHRV01000814.1_C597_352|Naja haje,,Elapidae,Naja,Naja haje,,,,,,,,,,,
SP|P01415|Naja haje haje,Weak toxin,Elapidae,Naja,Naja haje haje,4.0,Short-chain,3FTx,,,,,,,,
SP|P25676|Hemachatus haemachatus,Weak toxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,
NCBI|DENVI_GHPC01003542.1_C135_1|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|MICLE_IACK01034484.1_3_128|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICLE_IACK01122846.1_2_205|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|ASPSC_GHOC01000120.1_C395_189|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|MICSP_IACM01029668.1_3_191|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICSP_IACM01029686.1_3_191|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICSU_IACN01070786.1_C214_26|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
None|Helicops_leopardinus_unigene312793|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
NCBI|ASPSC_GHOC01002308.1_C243_1|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
None|Helicops_leopardinus_unigene312792|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
NCBI|TANNI_GJFV01002419.1_1_255|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|TANNI_GJFV01002418.1_1_255|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
NCBI|ASPSC_GHOC01000507.1_C460_218|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|MICCO_FL591005.1_5_238|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
TR|A0A194ASE2|Micrurus tener,,Elapidae,Micrurus,Micrurus tener,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICCO_IACJ01147547.1_C352_128|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|XENME_JZ904948.1_7_246|Xenodon merremii,,Dipsadidae,Xenodon,Xenodon merremii,,,,,,,,,,,
SP|P01474|Naja melanoleuca,Cytotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,,,,,,,,
SP|P01473|Naja melanoleuca,Cytotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICCO_IACJ01122330.1_C352_116|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
None|Helicops_leopardinus_unigene488904|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
NCBI|MICSP_IACM01088188.1_C375_139|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
None|Nana_c3_28|Naja naja,,Elapidae,Naja,Naja naja,4.0,snake genomic,snake genomic,,,,,,,,
NCBI|MICSU_IACN01080103.1_C346_110|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|NAJSU_GIJM01009467.1_C179_3|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|MICSP_IACM01128650.1_C296_48|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
TR|A0A346CI89|Spilotes sulphureus,,Colubridae,Spilotes,Spilotes sulphureus,6.0,Weird,3FTx,,,,,,,,
NCBI|TANNI_GJFV01002420.1_1_258|Tantilla nigriceps,,Colubridae,Tantilla,Tantilla nigriceps,,,,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_08|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_15|Thelotornis mossambicanus,,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,,,,,,,,
None|Helicops_leopardinus_unigene312779|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
None|Helicops_leopardinus_unigene488093|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
SP|P25671|Naja naja,Long neurotoxin,Elapidae,Naja,Naja naja,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01391|Naja kaouthia,,Elapidae,Naja,Naja kaouthia,5.0,Long-chain,3FTx,,,,class2c,Competitive antagonist,Nicotinic ACh receptor (nAChR),12.0,True
SP|P25672|Naja naja,Long neurotoxin,Elapidae,Naja,Naja naja,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|C0HM09|Naja naja,Alpha-elapitoxin,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P25668|Naja naja,Long neurotoxin,Elapidae,Naja,Naja naja,5.0,Long-chain,3FTx,,,,class2c,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_11|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P25673|Naja naja,Long neurotoxin,Elapidae,Naja,Naja naja,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P25669|Naja naja,Long neurotoxin,Elapidae,Naja,Naja naja,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01390|Naja nivea,Long neurotoxin,Elapidae,Naja,Naja nivea,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P25674|Naja haje haje,Long neurotoxin,Elapidae,Naja,Naja haje haje,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P01389|Naja anchietae,Long neurotoxin,Elapidae,Naja,Naja anchietae,5.0,Long-chain,3FTx,,,,class2c,,,,
SP|P0DQQ2|Naja melanoleuca,Long neurotoxin,Elapidae,Naja,Naja melanoleuca,5.0,Long-chain,3FTx,,,,,,,,
SP|P01388|Naja melanoleuca,Long neurotoxin,Elapidae,Naja,Naja melanoleuca,5.0,Long-chain,3FTx,,,,class2c,,,,
NCBI|NAJSU_GIJM01003258.1_C442_182|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
SP|P34074|Naja annulata annulata,Long neurotoxin,Elapidae,Naja,Naja annulata annulata,5.0,Long-chain,3FTx,,,,class2c,,,,
None|Helicops_leopardinus_unigene490899|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
NCBI|TREVA_GGQZ01007816.1_20_253|Tretanorhinus variabilis,,Dipsadidae,Tretanorhinus,Tretanorhinus variabilis,,,,,,,,,,,
None|Helicops_leopardinus_unigene57119|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
None|Helicops_leopardinus_unigene312780|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
NCBI|XENME_JZ904769.1_12_257|Xenodon merremii,,Dipsadidae,Xenodon,Xenodon merremii,,,,,,,,,,,
TR|U3F5E9|Micrurus fulvius,,Elapidae,Micrurus,Micrurus fulvius,4.0,Short-chain,3FTx,,,,,,,,
SP|P01382|Naja oxiana,Alpha-elapitoxin,Elapidae,Naja,Naja oxiana,5.0,Long-chain,3FTx,,,,class2a,,,,
None|Helicops_leopardinus_unigene312798|Helicops leopardinus,,Dipsadidae,Helicops,Helicops leopardinus,6.0,Weird,3FTx,,,,,,,,
SP|P85140|Bungarus candidus,Alpha-bungarotoxin,Elapidae,Bungarus,Bungarus candidus,5.0,Long-chain,3FTx,,,,,,,,
NCBI|MICSU_IACN01099285.1_C780_583|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICCO_IACJ01079596.1_80_283|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICSU_IACN01111607.1_C418_212|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICCO_IACJ01062266.1_C421_209|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICSU_IACN01070774.1_C229_26|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICSP_IACM01086450.1_C267_70|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICLE_IACK01193830.1_C315_121|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICSU_IACN01048964.1_C175_8|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICLE_IACI01044597.1_3_212|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|DENJA_GHPA01001858.1_C359_156|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
NCBI|DENVI_GHPC01003265.1_C223_17|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|DENVI_GHPC01001446.1_C417_214|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,,,,,,,,,,,
NCBI|MICSU_IACN01100666.1_C226_26|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICCO_IACJ01122327.1_C319_116|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICCO_IACJ01122328.1_C319_116|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICLE_IACI01044558.1_65_268|Micrurus lemniscatus carvalhoi,,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,,,,,,,,,,,
NCBI|MICSU_IACN01083613.1_C321_118|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICSU_IACN01083611.1_C321_118|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|PSETE_GDAD01001328.1_69_296|Pseudonaja textilis,,Elapidae,Pseudonaja,Pseudonaja textilis,,,,,,,,,,,
NCBI|NAJNU_GIJI01001525.1_C450_190|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
NCBI|NAJPH_GIJK01000105.1_C1082_864|Naja philippinensis,,Elapidae,Naja,Naja philippinensis,,,,,,,,,,,
NCBI|NAJNI_GIJH01001204.1_C251_45|Naja nivea,,Elapidae,Naja,Naja nivea,,,,,,,,,,,
NCBI|NAJNI_GIJG01001078.1_C500_294|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|NAJNU_GIJI01000015.1_C2405_2196|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
NCBI|NAJNI_GIJG01001632.1_C398_189|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|NAJMO_GIJF01002765.1_C269_63|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|NAJNI_GIJH01000756.1_C445_239|Naja nivea,,Elapidae,Naja,Naja nivea,,,,,,,,,,,
NCBI|NAJSU_GIJM01003137.1_C418_212|Naja subfulva,,Elapidae,Naja,Naja subfulva,,,,,,,,,,,
NCBI|NAJNI_GIJG01001188.1_C432_220|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|DENJA_GHPA01001931.1_C348_130|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,,,,,,,,,,,
NCBI|MICCO_IACJ01062270.1_C245_39|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|ASPSC_GHOC01001620.1_2_184|Aspidelaps scutatus,,Elapidae,Aspidelaps,Aspidelaps scutatus,,,,,,,,,,,
NCBI|NAJNU_GIJI01001024.1_C456_214|Naja nubiae,,Elapidae,Naja,Naja nubiae,,,,,,,,,,,
SP|P34075|Naja annulata annulata,Short neurotoxin,Elapidae,Naja,Naja annulata annulata,4.0,Short-chain,3FTx,,,,,,,,
NCBI|MICCO_IACJ01038601.1_15_134|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICCO_IACJ01038600.1_15_134|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
SP|P01383|Naja melanoleuca,Long neurotoxin,Elapidae,Naja,Naja melanoleuca,5.0,Long-chain,3FTx,,,,class2a,,,,
SP|P0DQQ1|Naja melanoleuca,Long neurotoxin,Elapidae,Naja,Naja melanoleuca,5.0,Long-chain,3FTx,,,,,,,,
NCBI|Dendroaspis_jamesoni_jamesoni_GHPA01000962|Dendroaspis jamesoni jamesoni,,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,3.0,Basal,3FTx,,,,,,,,
NCBI|Dendroaspis_viridis_GHPC01002050|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,3.0,Basal,3FTx,,,,,,,,
NCBI|Dendroaspis_angusticeps_GILR01002080|Dendroaspis angusticeps,,Elapidae,Dendroaspis,Dendroaspis angusticeps,3.0,Basal,3FTx,,,,,,,,
NCBI|Dendroaspis_viridis_GHPC01002196|Dendroaspis viridis,,Elapidae,Dendroaspis,Dendroaspis viridis,3.0,Basal,3FTx,,,,,,,,
NCBI|Dendroaspis_angusticeps_GILR01002482|Dendroaspis angusticeps,,Elapidae,Dendroaspis,Dendroaspis angusticeps,3.0,Basal,3FTx,,,,,,,,
None|Dendroaspis_polylepis_T2720|Dendroaspis polylepis,,Elapidae,Dendroaspis,Dendroaspis polylepis,3.0,Basal,3FTx,,,,,,,,
NCBI|MICSP_IACM01029752.1_1_135|Micrurus spixii,,Elapidae,Micrurus,Micrurus spixii,,,,,,,,,,,
NCBI|MICCO_IACJ01130835.1_35_289|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICCO_IACJ01130841.1_35_289|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICLE_IACK01125772.1_95_352|Micrurus lemniscatus lemniscatus,,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,,,,,,,,,,,
NCBI|MICCO_IACJ01130836.1_35_235|Micrurus corallinus,,Elapidae,Micrurus,Micrurus corallinus,,,,,,,,,,,
NCBI|MICSU_IACN01048942.1_C402_145|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
NCBI|MICSU_IACN01048954.1_1_207|Micrurus surinamensis,,Elapidae,Micrurus,Micrurus surinamensis,,,,,,,,,,,
None|Prmu_5|Protobothrops mucrosquamatus,,Viperidae,Protobothrops,Protobothrops mucrosquamatus,1.0,snake genomic,snake genomic,,,,,,,,
NCBI|NAJMO_GIJF01000694.1_C620_375|Naja nigricollis,,Elapidae,Naja,Naja nigricollis,,,,,,,,,,,
NCBI|Atractaspis_aterrima_GAME01026808|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,3.0,Basal,3FTx,,,,,,,,
NCBI|ATRAT_GAME01039965.1_33_296|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,,,,,,,,,,,
NCBI|ATRAT_GAMF01035612.1_104_391|Atractaspis aterrima,,Lamprophiidae,Atractaspis,Atractaspis aterrima,,,,,,,,,,,
None|Pseudocerastes_urarachnoides_3FTx_06|Pseudocerastes urarachnoides,,Viperidae,Pseudocerastes,Pseudocerastes urarachnoides,6.0,Weird,3FTx,,,,,,,,
NCBI|BOTJA_GEXA01000001.1_15_275|Bothrops jararaca,,Viperidae,Bothrops,Bothrops jararaca,,,,,,,,,,,
NCBI|Pbiv_NW_006541926_1_gene_1_mRNA_1|Python bivittatus,,Pythonidae,Python,Python bivittatus,,,,,,,,,,,
NCBI|CROCE_GGMJ01000004.1_1_267|Crotalus cerastes,,Viperidae,Crotalus,Crotalus cerastes,,,,,,,,,,,
SP|Q9PSN6|Naja sputatrix,Neurotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,,,,,,,,
SP|P14613|Naja kaouthia,Short neurotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|P01431|Naja mossambica,Short neurotoxin,Elapidae,Naja,Naja mossambica,4.0,Short-chain,3FTx,,,,,Competitive antagonist,Nicotinic ACh receptor (nAChR),3.0,True
SP|P60773|Naja philippinensis,Short neurotoxin,Elapidae,Naja,Naja philippinensis,4.0,Short-chain,3FTx,,,,,,,,
SP|P60774|Naja samarensis,Short neurotoxin,Elapidae,Naja,Naja samarensis,,,,,,,,,,,
SP|P60772|Naja sputatrix,Neurotoxin,Elapidae,Naja,Naja sputatrix,4.0,Short-chain,3FTx,,,,,,,,
SP|P59276|Naja kaouthia,Cobrotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|P01425|Hemachatus haemachatus,Short neurotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,
SP|P68417|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
SP|P68418|Naja haje haje,Short neurotoxin,Elapidae,Naja,Naja haje haje,,,,,,,,,,,
SP|P68419|Naja nivea,Short neurotoxin,Elapidae,Naja,Naja nivea,,,,,,,,,,,
SP|P01426|Naja pallida,Short neurotoxin,Elapidae,Naja,Naja pallida,4.0,Short-chain,3FTx,,,,,Competitive antagonist,Nicotinic ACh receptor (nAChR),13.0,False
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_1|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P01427|Naja oxiana,Short neurotoxin,Elapidae,Naja,Naja oxiana,,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_4|Naja naja,,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P59275|Naja kaouthia,Cobrotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|P01433|Hemachatus haemachatus,Short neurotoxin,Elapidae,Hemachatus,Hemachatus haemachatus,4.0,Short-chain,3FTx,,,,,,,,
SP|C0HM08|Naja naja,Alpha-elapitoxin,Elapidae,Naja,Naja naja,,,,,,,,,,,
SP|P82849|Naja kaouthia,Cobrotoxin,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,,,,,,,,
SP|C0HJT4|Dendroaspis angusticeps,3FTx,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,,,,,,,,
NCBI|THAST_JK264299.1_33_284|Thamnodynastes strigatus,,Dipsadidae,Thamnodynastes,Thamnodynastes strigatus,,,,,,,,,,,
SP|P01448|Naja melanoleuca,Cytotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,,,,,,,,
SP|P01454|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
SP|P01453|Naja annulifera,Cytotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,,,,,,,,
