identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
None|Nana_c3_11|Naja naja,NA,Elapidae,Naja,Naja naja,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,7.451269,3.2020547,5.539425,0.88404614,0.98196375,-0.16599166,,0.7357731,-7.7896495,9.591851
NCBI|Pste_6|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,7.5116262,3.1950216,5.2926617,0.7680748,1.0917763,-0.16636443,,0.7221936,-7.6950006,9.584596
TR|A0A898IN41|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,1.8207164,-1.4925878,3.684487,0.20444638,-0.65319747,-0.28922155,,-1.5682442,-2.629996,-11.236975
SP|Q69CJ8|Ophiophagus hannah,Weak toxin,Elapidae,Ophiophagus,Ophiophagus hannah,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.6623645,-3.5423553,-0.34011298,-0.53254706,-0.28182098,0.100118384,,-8.644609,3.8150628,0.6088015
NCBI|Pste_7|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,6.5562587,3.4211998,4.3464217,0.0021623122,0.73005265,-0.46602994,,0.27413008,-5.566822,6.625773
None|Vako6|Varanus komodoensis,NA,Varanidae,Varanus,Varanus komodoensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,7.0570416,3.178176,6.484418,1.5229512,0.95626616,0.092562,,2.448971,-11.478704,7.657652
None|Phci_6|Phascolarctos cinereus,NA,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,8.210474,4.2333646,5.629821,0.725312,1.0412949,-0.08623427,,4.4070997,-7.5068374,12.29149
None|Anca_7|Anolis carolinensis,NA,Dactyloidae,Anolis,Anolis carolinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,7.772334,3.4553206,5.566599,1.0378045,0.9015522,0.15603496,,2.3278127,-8.257494,10.861244
None|Bmul_scaffold7_G00718_t1|Bungarus multicinctus,NA,Elapidae,Bungarus,Bungarus multicinctus,NA,NA,3FTX,Aminergic,cardiotoxin,short chain,NA,NA,NA,NA,NA,1.6934382,-0.19470136,6.280957,0.052415416,-0.19567794,-0.40021276,,3.3211336,-9.020526,-8.766821
TR|D5J9P0|Bungarus flaviceps,NA,Elapidae,Bungarus,Bungarus flaviceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2454376,1.9367753,0.90102834,-0.16380237,-0.07805896,-0.01442515,,-7.899248,-1.1583993,1.2306255
TR|D5J9P6|Bungarus flaviceps,NA,Elapidae,Bungarus,Bungarus flaviceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.551337,2.3342075,0.8274818,0.011476198,-0.09072019,-0.16506265,,-6.182782,-3.671102,2.0316725
TR|D5J9P3|Bungarus flaviceps,NA,Elapidae,Bungarus,Bungarus flaviceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2499824,1.8763144,0.7397082,0.038563818,-0.38304976,-0.11172352,,-9.276033,-1.1949248,0.35263672
TR|D5J9Q1|Bungarus flaviceps,NA,Elapidae,Bungarus,Bungarus flaviceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.101635,1.7997802,-1.0610996,0.3631658,-0.30850413,-0.44347963,,-4.81337,-8.380843,-0.2525811
TR|A0A898IJN7|Calliophis bivirgatus,NA,Elapidae,Calliophis,Calliophis bivirgatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.709067,4.3312635,2.3838367,-0.58538586,0.23135172,-0.16912736,,-0.83774847,3.576726,6.6505775
None|Phci_7|Phascolarctos cinereus,NA,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,8.216493,4.1977615,5.48531,0.7459427,1.1495347,0.15939166,,4.425706,-7.8315105,12.395896
None|Oran6|Ornithorhynchus anatinus,NA,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,8.128695,4.1972914,5.7693715,1.0392077,0.96248543,0.23349187,,4.3552785,-8.682244,12.194773
None|Povi_9|Pogona vitticeps,NA,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,6.7975607,3.204441,4.9864845,0.5312803,0.758716,-0.29984623,,-0.028099447,-6.4171104,6.887189
None|Alsi_6|Alligator sinensis,NA,Alligatoridae,Alligator,Alligator sinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,7.692844,3.103171,5.5991244,0.871745,0.61198306,-0.14280996,,0.30658188,-9.253332,10.66712
None|Anca_10|Anolis carolinensis,NA,Dactyloidae,Anolis,Anolis carolinensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,7.609391,3.2254844,6.0058703,1.215775,0.9972491,-0.07693623,,1.8972107,-9.784609,9.333252
TR|A0A0B8RYY0|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.022461,9.328449,2.6579764,-1.1763456,0.9619922,-0.033161562,,8.904332,4.971364,16.850306
TR|A0A0B8RVB9|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.205226,9.160713,2.3862793,-1.2538834,0.9641264,-0.04637509,,8.659074,5.9814577,15.712066
TR|A0A0B8RSZ0|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.1579537,9.234217,2.491013,-1.2474469,0.95709765,-0.04629635,,8.783405,5.2440324,15.81411
TR|A7X3S8|Telescopus dhara,NA,Colubridae,Telescopus,Telescopus dhara,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.383525,4.7154837,2.321528,-0.58388186,0.4513935,-0.36471263,,-1.8521634,3.1789842,10.453685
TR|A7X3S5|Telescopus dhara,NA,Colubridae,Telescopus,Telescopus dhara,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.7501016,5.1997066,2.4438334,-0.86969626,0.54548866,-0.32321745,,-1.6839693,3.0982642,10.634354
NCBI|BOIDE_GGUB01000001.1_1_252|Boiga dendrophila,NA,Colubridae,Boiga,Boiga dendrophila,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.227175,2.230593,3.2283623,-0.11317606,0.167208,0.09478586,31.804928183555603,1.4223776,-0.3467813,1.4714085
NCBI|Boiga_dendrophila_dendrophila_GGUB01000001|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.1759677,2.064028,3.2069035,-0.11317622,0.1672093,0.09478614,,1.4223781,-0.3467807,1.4714082
TR|A0A481MQJ6|Boiga dendrophila,NA,Colubridae,Boiga,Boiga dendrophila,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.2009444,6.2052245,2.517889,-1.037934,0.7562886,-0.29828206,,1.7698302,2.4756274,15.037225
TR|A0A0B8RYX5|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.798563,8.050832,2.4472964,-1.3457966,0.8872704,-0.10307015,,5.667722,7.9706583,15.765529
TR|A0A0B8RS42|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.890425,8.116399,2.6340075,-1.3596925,0.9179523,-0.10886575,,5.5871,8.688645,15.615969
TR|A0A0B8RVB7|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.697641,8.081689,2.4856825,-1.3280772,0.9285803,-0.078385904,,5.573337,8.802538,16.125847
TR|A0A0B8RVB2|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.7958264,8.131618,2.5159433,-1.319863,0.94811434,-0.056447905,,5.928815,8.448137,16.174822
TR|A0A0B8RZX5|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.395049,8.218231,2.6922698,-1.4726535,0.9053622,-0.015478886,,6.3936286,8.621278,15.0305195
TR|A0A0B8RSZ1|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.079407,9.478829,2.5797312,-1.1900456,0.96679103,0.066723816,,8.120952,6.992331,17.169529
TR|A0A0B8RZX8|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.1082697,9.616916,2.7175186,-1.1734316,0.95777786,0.08840246,,8.9902115,6.7601647,17.452513
TR|A0A0B8RYY5|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.8421965,9.67276,2.6406136,-1.1655767,0.9541123,0.09044508,,8.741459,6.04626,17.83169
TR|A0A0B8RS45|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.9094577,9.488024,2.5544262,-1.1924735,0.9744184,0.094570726,,8.026363,6.8966117,17.978996
TR|A0A0B8RZX0|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.139984,9.09921,2.239984,-1.2818949,0.90420145,-0.025101986,,7.4599557,5.9250836,16.076912
TR|A0A0B8RS43|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.1618733,9.248039,2.4873214,-1.2444745,0.9511229,0.0027340578,,9.043813,6.5801034,16.323866
TR|A0A0B8RZX6|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.1386514,9.335957,2.525687,-1.2625157,0.9124571,-0.010045321,,8.308594,5.682734,16.618824
TR|A0A0B8RYY3|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.254055,9.519222,2.4361248,-1.2352954,0.9211883,-0.027400646,,9.287128,5.742637,16.630247
TR|A0A0B8RS19|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.9182444,9.6570215,2.3356397,-1.2185994,0.915533,0.052539166,,7.245323,6.2545056,16.88688
TR|A0A0B8RSY0|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.907823,9.452642,2.377477,-1.1917757,0.9159003,0.010752591,,7.8680253,5.087051,17.614786
TR|A0A0B8RS22|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.8419385,9.445722,2.1461093,-1.2311435,0.89424896,-0.044122115,,7.020978,5.259976,17.127804
TR|A0A0B8RVA5|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.949958,9.505799,2.2864861,-1.1987201,0.95681965,0.031100936,,7.4892025,5.814739,17.926682
NCBI|Boiga_dendrophila_dendrophila_GGUB01000024|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.549663,6.339444,2.097535,-1.014667,0.862827,-0.40186027,,1.5190177,4.6319366,16.44378
TR|A0A6G1S2M3|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.4140644,6.190109,1.9701668,-0.9568591,0.8104321,-0.4194204,,1.3733286,4.6272974,16.383732
TR|A0A481MQK7|Boiga dendrophila,NA,Colubridae,Boiga,Boiga dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.542084,6.28142,2.3814876,-1.1240351,0.7499499,-0.5197031,,0.2240941,5.6133094,15.695501
TR|A0A481MQL7|Boiga dendrophila,NA,Colubridae,Boiga,Boiga dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.884702,6.2943125,2.0368207,-1.2000331,0.77343124,-0.3575382,,0.26829252,5.9401345,14.29751
NCBI|Boiga_dendrophila_dendrophila_GGUB01000002|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.496902,6.3942237,2.0609846,-1.1219455,0.7268593,-0.4673322,,0.3188996,5.803887,15.770497
TR|A0A0B8RYX1|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.7240853,6.345616,2.402095,-1.1776516,0.7229003,-0.26143128,,1.6094066,4.5714517,13.585466
TR|A0A0B8RS37|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.703999,6.444731,2.3749824,-1.1691718,0.7724875,-0.27635044,,1.0922295,4.715853,13.929632
TR|A0A0B8RSY6|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.4166903,6.4642034,2.3736324,-1.1609507,0.77675015,-0.28045914,,1.2182168,4.8191123,14.383609
TR|A0A0B8RSZ3|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.7684436,6.75942,2.4099917,-1.261571,0.7081968,-0.30515483,,3.0194669,4.692711,14.390961
TR|A0A0B8RYY9|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.593947,6.954546,2.5493116,-1.2311282,0.7633288,-0.3390952,,2.6095102,5.211591,14.882819
TR|A0A0B8RVC5|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.794574,6.8359833,2.4298532,-1.4072403,0.734453,-0.28917676,,3.8434112,4.587303,13.6252985
TR|A0A0B8RS48|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.7299232,6.9266043,2.3862042,-1.2229382,0.74420345,-0.34672025,,3.14237,5.197727,15.091602
TR|A0A0B8RYW2|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.9063234,6.4759183,2.1146584,-1.313213,0.7331561,-0.3696033,,2.207047,5.8842506,13.223863
TR|A0A193CHL4|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.7401376,6.721879,1.6008937,-1.2401483,0.7640743,-0.4315613,,1.319231,6.145247,13.576737
TR|A0A0B8RZW9|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.013681,6.472985,1.8791494,-1.2657253,0.7723013,-0.41066423,,2.397045,6.573031,13.789142
TR|A0A6G1S2M9|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.725457,6.556186,1.731885,-1.2365738,0.7556652,-0.40463138,,1.3119861,6.588627,14.401208
TR|A0A193CHL9|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.986356,6.6971226,2.017048,-1.2814788,0.7482321,-0.39437598,,1.8464483,6.107746,14.413412
TR|A0A193CHL6|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.3602486,6.821501,2.042758,-1.1891681,0.78084904,-0.29831532,,1.990343,6.1721063,15.690149
NCBI|Boiga_irregularis_Brisbane_GGUD01000007|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.357958,6.9162774,2.0921655,-1.2340304,0.8345104,-0.25878733,,2.335385,6.0426054,15.958786
TR|A0A0B8RZY0|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.6032352,6.8766217,2.3875208,-1.2638358,0.76246613,-0.3735801,,3.2334692,5.5225053,14.298767
TR|A0A193CHL5|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.3683276,4.90335,1.9554874,-0.66613615,0.38165966,-0.45999968,,-3.0959835,4.677271,10.226372
NCBI|Boiga_trigonata_GGUG01000005|Boiga trigonata,NA,Colubridae,Boiga,Boiga trigonata,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.4659886,6.640662,1.750102,-1.1071391,0.85156107,-0.37827507,,0.8880882,7.7009616,16.12316
TR|A0A193CHL8|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.2259917,8.882203,2.4896874,-1.4572731,0.9316294,0.06569236,,8.385383,6.5341015,14.674139
NCBI|THAEL_XM_032222342.1_49_258|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6323411,2.2065797,0.45885766,-0.11790924,-0.25124258,-0.32553676,,0.10624516,-5.465223,-4.775499
NCBI|THAEL_XM_032222341.1_64_258|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.023615,1.0029542,-0.53887206,0.1638839,-0.21041857,-0.47246605,,-1.5427897,-7.236654,-4.0734715
NCBI|Tele_rna_XM_032222338_1|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.206906,1.1414806,-0.36135942,0.27776173,-0.1733949,-0.41298392,,-1.6057258,-7.2239304,-4.0306945
NCBI|Tele_rna_XM_032222340_1|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0043097,7.4409785,2.580869,-1.7615371,0.812399,0.312355,,6.830971,8.741825,11.644829
TR|A7X3U7|Thrasops jacksonii,NA,Colubridae,Thrasops,Thrasops jacksonii,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.2775064,5.8493047,1.9096569,-0.9510107,0.66518444,-0.37336707,,-2.3679454,5.3301473,13.081242
NCBI|RHASU_OL439262.1_1_264|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1863055,5.899553,1.8128121,-0.88916737,0.6968516,-0.3616987,,-2.4362931,5.2747087,13.076302
NCBI|RHASU_OL439258.1_1_255|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0072823,4.550675,2.7738767,-0.72976184,0.38254404,-0.28041422,,0.6355313,1.9376472,8.682266
SP|A7X6I4|Thrasops jacksonii,3FTx,Colubridae,Thrasops,Thrasops jacksonii,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.0839176,4.5614324,2.7571683,-0.7332048,0.37549925,-0.2731296,,0.68376374,1.9793571,8.745601
SP|A7X3S0|Trimorphodon biscutatus,3FTx,Colubridae,Trimorphodon,Trimorphodon biscutatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.168971,7.781534,2.1070764,-1.260251,0.91406476,-0.09503177,,3.7024808,8.209679,17.324532
TR|A7X3U0|Dispholidus typus,NA,Colubridae,Dispholidus,Dispholidus typus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.973944,4.7080297,1.941057,-0.40708688,0.33114126,-0.50589,,-3.7036345,3.4980986,8.548285
TR|A7X3T2|Dispholidus typus,NA,Colubridae,Dispholidus,Dispholidus typus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.0036464,4.5202856,2.1042128,-0.4741245,0.34214005,-0.37688568,,-2.912786,3.583643,8.918938
TR|A0A193CHM5|Trimorphodon lambda,NA,Colubridae,Trimorphodon,Trimorphodon lambda,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.2249265,7.5256553,2.1544,-1.1801143,0.8062832,-0.1980457,,3.4177907,8.111803,17.229776
SP|A7X3S2|Trimorphodon biscutatus,3FTx,Colubridae,Trimorphodon,Trimorphodon biscutatus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.1296563,8.070261,2.5073197,-1.8028165,0.7694223,0.28079477,,7.0118237,8.448297,13.492186
SP|A7X3V0|Telescopus dhara,3FTx,Colubridae,Telescopus,Telescopus dhara,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.803326,7.367764,2.3327065,-1.4320335,0.8892649,-0.33456093,,3.603527,8.278821,14.512567
NCBI|RHASU_OL439257.1_1_264|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7004647,5.1440415,1.9431005,-0.56582737,0.38610762,-0.331305,,-3.0689454,5.311577,11.704616
NCBI|RHASU_OL439263.1_1_264|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6528287,5.05233,2.0250328,-0.61614585,0.38457617,-0.20396347,,-3.1389291,5.326943,11.64025
TR|A0A481MQP4|Boiga dendrophila,NA,Colubridae,Boiga,Boiga dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0182266,2.0185196,3.1127186,-0.07549657,0.056173246,0.04561915,,1.4815631,0.08417699,0.8430941
TR|A7X3N6|Telescopus dhara,NA,Colubridae,Telescopus,Telescopus dhara,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.0052547,2.0232184,2.6333342,-0.062106017,0.010143819,-0.114821106,,0.31650433,-0.35114473,0.45991024
TR|A0A481MQM5|Boiga cynodon,NA,Colubridae,Boiga,Boiga cynodon,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.088492,2.0265305,3.1289709,-0.079937555,0.11015454,0.16998385,,1.9030633,-0.695429,0.8597188
NCBI|BOITR_GGUG01000006.1_1_318|Boiga trigonata,NA,Colubridae,Boiga,Boiga trigonata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8539953,9.223958,2.4574974,-1.2553786,0.87557024,-0.025252892,15.92952013015747,7.845207,4.2444835,16.191193
TR|A0A193CHL1|Boiga cynodon,NA,Colubridae,Boiga,Boiga cynodon,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.3281293,9.18113,2.1237848,-1.2949699,0.8920836,0.005703033,,7.453122,5.1770797,15.5120125
NCBI|Boiga_irregularis_Brisbane_GGUD01000001|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.72058,6.5596924,1.8826336,-1.2571379,0.7167387,-0.40615717,,1.8790534,7.1838474,14.46083
TR|A0A193CHL3|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.889748,3.128354,2.4923172,-0.3394293,0.03749407,0.1533819,,-1.8410515,2.2456985,2.2714782
TR|A7X3Q4|Dispholidus typus,NA,Colubridae,Dispholidus,Dispholidus typus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.766483,2.5966284,2.7651377,-0.16137162,0.0027771017,-0.037886962,,0.05812472,1.1825743,0.9210372
NCBI|PROMU_XM_015823118.1_1_216|Protobothrops mucrosquamatus,NA,Viperidae,Protobothrops,Protobothrops mucrosquamatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.900526,5.436465,2.5811484,-1.33406,0.41432205,-0.15866779,,3.5788865,6.6311917,10.059574
None|Prmu_3|Protobothrops mucrosquamatus,NA,Viperidae,Protobothrops,Protobothrops mucrosquamatus,6.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,5.9558444,5.441346,2.59414,-1.33406,0.41432205,-0.15866779,,3.5788863,6.6311917,10.059547
NCBI|RHASU_OL439261.1_52_276|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.147742,4.640659,1.9418409,-0.4678873,0.36811072,-0.47892463,,-3.1632683,3.6849527,8.957837
TR|A7X3T6|Thrasops jacksonii,NA,Colubridae,Thrasops,Thrasops jacksonii,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,5.927141,4.5553093,2.0786963,-0.4678873,0.36811072,-0.47892463,,-3.1632674,3.6849527,8.957838
NCBI|RHASU_OL439256.1_49_252|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.017205,3.2386842,3.1081407,-0.61857283,-0.13727595,0.29834628,,3.5925243,5.092039,2.161426
NCBI|Boiga_irregularis_Sulawesi_GGUE01000001|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.628359,2.0336237,2.9413514,-0.0841035,-0.07507905,-0.058220614,,1.0046294,-0.02021073,-0.19999066
TR|A0A6G1S2N1|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.878585,1.9279841,2.9667976,-0.09905182,-0.029535115,0.022009484,,0.9924112,0.11596274,0.28313994
